"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-11-04 17:06:17 +01:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Romania,India,2012,March,4
Romania,India,2012,May,5
Romania,India,2012,June,2
Romania,India,2012,July,3
Romania,India,2012,September,1
Cyprus,Egypt,2012,February,10
Cyprus,Egypt,2012,March,11
Cyprus,Egypt,2012,April,16
Cyprus,Egypt,2012,May,11
Cyprus,Egypt,2012,June,12
Cyprus,Egypt,2012,July,12
Cyprus,Egypt,2012,August,23
Cyprus,Egypt,2012,September,7
Cyprus,Egypt,2012,October,19
Cyprus,Egypt,2012,November,15
Cyprus,Egypt,2012,December,8
Cyprus,Jordan,2012,January,1
Cyprus,Jordan,2012,April,1
Cyprus,Jordan,2012,May,4
Cyprus,Jordan,2012,June,1
Cyprus,Jordan,2012,October,1
Cyprus,Jordan,2012,December,1
Cyprus,Kazakhstan,2012,January,2
Cyprus,Kazakhstan,2012,February,1
Cyprus,Libya,2012,March,1
Canada,Libya,2012,January,4
Canada,Libya,2012,March,3
Canada,Libya,2012,April,4
Canada,Libya,2012,May,2
Canada,Libya,2012,June,2
Canada,Libya,2012,July,4
Canada,Libya,2012,August,1
Canada,Libya,2012,September,1
Canada,Libya,2012,December,3
Romania,Philippines,2012,March,1
Romania,Philippines,2012,April,2
Romania,Philippines,2012,May,1
Romania,Philippines,2012,August,1
Romania,Philippines,2012,September,1
Romania,Philippines,2012,October,1
Romania,"Russian Federation",2012,March,1
Romania,"Russian Federation",2012,October,1
Romania,"Russian Federation",2012,November,1
Romania,"Russian Federation",2012,December,7
Romania,Rwanda,2012,July,1
Romania,Rwanda,2012,August,1
Romania,Senegal,2012,February,1
Romania,Senegal,2012,March,1
Romania,Senegal,2012,September,1
Romania,Senegal,2012,December,1
Cyprus,Bangladesh,2012,January,12
Cyprus,Bangladesh,2012,February,22
Cyprus,Bangladesh,2012,March,18
Cyprus,Bangladesh,2012,April,14
Cyprus,Bangladesh,2012,May,16
Cyprus,Bangladesh,2012,June,22
Cyprus,Bangladesh,2012,July,17
Cyprus,Bangladesh,2012,August,15
Cyprus,Bangladesh,2012,September,12
Cyprus,Bangladesh,2012,October,19
Cyprus,Bangladesh,2012,November,14
Cyprus,Bangladesh,2012,December,7
Cyprus,"Burkina Faso",2012,August,1
Cyprus,Belarus,2012,January,1
Romania,Turkey,2012,March,3
Romania,Turkey,2012,May,2
Romania,Turkey,2012,July,2
Romania,Turkey,2012,August,2
Romania,Turkey,2012,September,2
Romania,Turkey,2012,October,6
Romania,Turkey,2012,November,3
Romania,Uganda,2012,March,1
Romania,Uganda,2012,November,1
Romania,"Venezuela (Bolivarian Republic of)",2012,August,1
Canada,"Sierra Leone",2012,February,1
Canada,"Sierra Leone",2012,March,1
Canada,"Sierra Leone",2012,April,2
Canada,"Sierra Leone",2012,August,2
Canada,"Sierra Leone",2012,September,2
Canada,"Sierra Leone",2012,October,1
Canada,"Sierra Leone",2012,November,2
Canada,"Sierra Leone",2012,December,1
Cyprus,Lebanon,2012,July,2
Cyprus,"Sri Lanka",2012,January,5
Cyprus,"Sri Lanka",2012,February,3
Cyprus,"Sri Lanka",2012,March,5
Cyprus,"Sri Lanka",2012,April,3
Cyprus,"Sri Lanka",2012,May,6
Cyprus,"Sri Lanka",2012,June,4
Cyprus,"Sri Lanka",2012,July,5
Cyprus,"Sri Lanka",2012,August,5
Canada,"Saint Lucia",2012,January,45
Canada,"Saint Lucia",2012,February,47
Canada,"Saint Lucia",2012,March,32
Canada,"Saint Lucia",2012,April,39
Canada,"Saint Lucia",2012,May,45
Canada,"Saint Lucia",2012,June,26
Canada,"Saint Lucia",2012,July,29
Canada,"Saint Lucia",2012,August,30
Canada,"Saint Lucia",2012,September,52
Canada,"Saint Lucia",2012,October,33
Canada,"Saint Lucia",2012,November,20
Canada,"Saint Lucia",2012,December,14
Canada,Slovakia,2012,January,33
Canada,Slovakia,2012,February,131
Canada,Slovakia,2012,March,110
Canada,Slovakia,2012,April,29
Canada,Slovakia,2012,May,14
Canada,Slovakia,2012,June,22
Canada,Slovakia,2012,August,3
Canada,Slovakia,2012,September,7
Canada,Slovakia,2012,October,9
Canada,Slovakia,2012,November,31
Canada,Slovakia,2012,December,15
Canada,Slovenia,2012,February,3
Canada,Slovenia,2012,March,1
Canada,Slovenia,2012,July,2
Canada,Slovenia,2012,September,1
Romania,"Iran (Islamic Rep. of)",2012,January,1
Romania,"Iran (Islamic Rep. of)",2012,February,4
Romania,"Iran (Islamic Rep. of)",2012,March,2
Romania,"Iran (Islamic Rep. of)",2012,April,3
Romania,"Iran (Islamic Rep. of)",2012,May,1
Romania,"Iran (Islamic Rep. of)",2012,July,2
Romania,"Iran (Islamic Rep. of)",2012,August,2
Romania,"Iran (Islamic Rep. of)",2012,October,1
Romania,"Iran (Islamic Rep. of)",2012,November,4
Romania,"Iran (Islamic Rep. of)",2012,December,3
Romania,Somalia,2012,January,2
Romania,Somalia,2012,March,10
Romania,Somalia,2012,April,1
Romania,Somalia,2012,May,2
Romania,Somalia,2012,June,3
Romania,Somalia,2012,July,12
Romania,Somalia,2012,August,1
Romania,Somalia,2012,September,5
Romania,Somalia,2012,October,4
Romania,"Viet Nam",2012,February,1
Romania,"Viet Nam",2012,March,1
Romania,"Viet Nam",2012,June,1
Romania,"Viet Nam",2012,August,1
Romania,"Viet Nam",2012,November,2
Romania,Stateless,2012,April,1
Romania,Stateless,2012,October,1
Romania,Stateless,2012,November,3
Romania,Bangladesh,2012,February,1
Romania,Bangladesh,2012,March,11
Romania,Bangladesh,2012,April,17
Romania,Bangladesh,2012,May,18
Romania,Bangladesh,2012,July,2
Romania,Bangladesh,2012,September,7
Romania,Bangladesh,2012,October,13
Romania,Bhutan,2012,May,1
Romania,"Burkina Faso",2012,July,1
Romania,"Burkina Faso",2012,August,2
Romania,"Bosnia and Herzegovina",2012,January,1
Romania,Bulgaria,2012,August,1
Romania,Iraq,2012,February,6
Romania,Iraq,2012,March,5
Romania,Iraq,2012,April,4
Romania,Iraq,2012,May,9
Romania,Iraq,2012,June,5
Romania,Iraq,2012,July,3
Romania,Iraq,2012,August,3
Romania,Iraq,2012,September,2
Romania,Iraq,2012,October,2
Romania,Iraq,2012,November,6
Romania,Israel,2012,May,1
Cyprus,"Sri Lanka",2012,September,7
Canada,"Saint Vincent and the Grenadines",2012,January,46
Canada,"Saint Vincent and the Grenadines",2012,February,36
Canada,"Saint Vincent and the Grenadines",2012,March,27
Canada,"Saint Vincent and the Grenadines",2012,April,24
Canada,"Saint Vincent and the Grenadines",2012,May,23
Canada,"Saint Vincent and the Grenadines",2012,June,27
Canada,"Saint Vincent and the Grenadines",2012,July,20
Canada,"Saint Vincent and the Grenadines",2012,August,33
Canada,"Saint Vincent and the Grenadines",2012,September,38
Canada,"Saint Vincent and the Grenadines",2012,October,28
Canada,"Saint Vincent and the Grenadines",2012,November,22
Canada,"Saint Vincent and the Grenadines",2012,December,5
Spain,Belarus,2012,February,2
Spain,Belarus,2012,March,1
Spain,Belarus,2012,April,1
Spain,Belarus,2012,July,2
Spain,Belarus,2012,August,3
Spain,Belarus,2012,September,1
Spain,Belarus,2012,October,1
Spain,Belarus,2012,November,5
Canada,Swaziland,2012,January,17
Canada,Swaziland,2012,February,18
Canada,Swaziland,2012,March,8
Canada,Swaziland,2012,April,11
Canada,Swaziland,2012,May,15
Canada,Swaziland,2012,June,9
Canada,Swaziland,2012,July,6
Canada,Swaziland,2012,August,1
Canada,Swaziland,2012,September,1
Canada,Sweden,2012,November,1
Romania,Yemen,2012,April,5
Canada,Switzerland,2012,May,2
Canada,Switzerland,2012,July,1
Romania,Sudan,2012,February,1
Romania,Sudan,2012,March,4
Romania,Sudan,2012,May,1
Romania,Sudan,2012,June,3
Romania,Sudan,2012,July,2
Romania,Sudan,2012,August,5
Romania,Sudan,2012,September,1
Romania,Sudan,2012,December,1
Romania,Jordan,2012,January,1
Romania,Kazakhstan,2012,February,1
Romania,China,2012,January,3
Romania,China,2012,February,8
Romania,China,2012,March,4
Romania,China,2012,April,5
Romania,China,2012,May,2
Romania,China,2012,June,2
Romania,China,2012,July,3
Romania,China,2012,August,3
Romania,China,2012,September,1
Romania,China,2012,October,2
Romania,China,2012,November,3
Romania,China,2012,December,1
Romania,Cameroon,2012,January,2
Romania,Cameroon,2012,February,2
Romania,Cameroon,2012,March,1
Romania,Cameroon,2012,April,3
Romania,Cameroon,2012,May,1
Romania,Cameroon,2012,July,1
Romania,Cameroon,2012,August,2
Romania,Cameroon,2012,September,4
Romania,Cameroon,2012,October,1
Romania,Cameroon,2012,November,1
Romania,Cameroon,2012,December,1
Cyprus,"Sri Lanka",2012,October,4
Romania,Yemen,2012,June,1
Cyprus,China,2012,February,1
Cyprus,China,2012,March,1
Cyprus,China,2012,June,2
Cyprus,China,2012,October,2
Cyprus,China,2012,November,1
Cyprus,Cameroon,2012,March,3
Cyprus,Cameroon,2012,April,1
Cyprus,Cameroon,2012,May,1
Cyprus,Cameroon,2012,July,1
Cyprus,Cameroon,2012,August,3
Cyprus,Cameroon,2012,September,2
Romania,"Syrian Arab Rep.",2012,January,5
Romania,"Syrian Arab Rep.",2012,February,7
Romania,"Syrian Arab Rep.",2012,March,22
Romania,"Syrian Arab Rep.",2012,April,16
Romania,"Syrian Arab Rep.",2012,May,14
Romania,"Syrian Arab Rep.",2012,June,24
Romania,"Syrian Arab Rep.",2012,August,60
Romania,"Syrian Arab Rep.",2012,September,24
Romania,"Syrian Arab Rep.",2012,October,23
Romania,"Syrian Arab Rep.",2012,November,38
Romania,"Syrian Arab Rep.",2012,December,23
Romania,Togo,2012,August,1
Cyprus,"Sri Lanka",2012,November,8
Cyprus,"Sri Lanka",2012,December,3
Romania,Zimbabwe,2012,February,2
Spain,Afghanistan,2012,January,4
Spain,Afghanistan,2012,February,9
Spain,Afghanistan,2012,March,5
Spain,Afghanistan,2012,April,6
Spain,Afghanistan,2012,May,1
Spain,Afghanistan,2012,June,1
Spain,Afghanistan,2012,August,2
Spain,Afghanistan,2012,September,6
Spain,Afghanistan,2012,October,3
Spain,Afghanistan,2012,November,8
Spain,Afghanistan,2012,December,1
Cyprus,"Dem. Rep. of the Congo",2012,February,5
Cyprus,"Dem. Rep. of the Congo",2012,October,1
Cyprus,Comoros,2012,September,1
Cyprus,Comoros,2012,November,1
Cyprus,Comoros,2012,December,1
Cyprus,Cuba,2012,January,1
Cyprus,"Rep. of Moldova",2012,January,1
Cyprus,"Rep. of Moldova",2012,April,1
Cyprus,"Rep. of Moldova",2012,June,1
Cyprus,"Rep. of Moldova",2012,November,2
Cyprus,Mali,2012,July,1
Cyprus,Mali,2012,August,1
Cyprus,Mali,2012,September,1
Cyprus,Mali,2012,October,1
Cyprus,Mali,2012,November,2
Romania,Congo,2012,February,1
Romania,Congo,2012,April,1
Romania,"Dem. Rep. of the Congo",2012,April,2
Romania,"Dem. Rep. of the Congo",2012,October,7
Romania,Cuba,2012,August,1
Romania,Cuba,2012,September,1
Spain,"Bolivia (Plurinational State of)",2012,January,1
Spain,"Bolivia (Plurinational State of)",2012,March,1
Spain,"Bolivia (Plurinational State of)",2012,May,2
Spain,"Bolivia (Plurinational State of)",2012,June,2
Spain,"Bolivia (Plurinational State of)",2012,September,3
Spain,"Bolivia (Plurinational State of)",2012,November,2
Romania,Tunisia,2012,January,7
Romania,Tunisia,2012,February,6
Romania,Tunisia,2012,March,14
Romania,Tunisia,2012,April,17
Romania,Tunisia,2012,May,8
Romania,Tunisia,2012,June,15
Romania,Tunisia,2012,July,13
Romania,Tunisia,2012,August,8
Romania,Tunisia,2012,September,14
Romania,Tunisia,2012,October,2
Romania,Tunisia,2012,November,1
Spain,Gambia,2012,January,3
Spain,Gambia,2012,March,1
Spain,Gambia,2012,April,1
Spain,Gambia,2012,May,3
Spain,Gambia,2012,June,1
Spain,Gambia,2012,July,2
Spain,Gambia,2012,August,2
Spain,Gambia,2012,September,3
Spain,Gambia,2012,October,4
Spain,Gambia,2012,November,2
Spain,Gambia,2012,December,3
Spain,Palestinian,2012,January,3
Spain,Palestinian,2012,February,2
Spain,Palestinian,2012,March,4
Spain,Palestinian,2012,April,7
Spain,Palestinian,2012,May,5
Spain,Palestinian,2012,June,7
Spain,Palestinian,2012,July,7
Spain,Palestinian,2012,August,15
Spain,Palestinian,2012,September,7
Spain,Palestinian,2012,October,7
Spain,Palestinian,2012,November,9
Spain,Palestinian,2012,December,5
Romania,"Czech Rep.",2012,March,1
Spain,Brazil,2012,January,2
Spain,Brazil,2012,February,1
Spain,Brazil,2012,June,1
Spain,"Bosnia and Herzegovina",2012,March,1
Cyprus,Ethiopia,2012,February,1
Spain,Albania,2012,February,1
Spain,Albania,2012,March,1
Spain,Albania,2012,June,3
Spain,Albania,2012,December,1
Romania,Kenya,2012,January,1
Romania,Kenya,2012,September,1
Romania,Libya,2012,March,2
Romania,Libya,2012,July,7
Romania,Libya,2012,August,1
Romania,Libya,2012,September,2
Romania,Libya,2012,October,2
Romania,Libya,2012,November,1
Romania,Lebanon,2012,April,1
Romania,Lebanon,2012,June,1
Romania,Lebanon,2012,July,1
Romania,Lebanon,2012,August,3
Romania,Lebanon,2012,September,3
Romania,Lebanon,2012,October,1
Romania,Lebanon,2012,November,2
Spain,Algeria,2012,January,12
Spain,Algeria,2012,February,8
Spain,Algeria,2012,March,21
Spain,Algeria,2012,April,7
Spain,Algeria,2012,May,18
Spain,Algeria,2012,June,20
Spain,Algeria,2012,July,20
Spain,Algeria,2012,August,13
Spain,Algeria,2012,September,9
Spain,Algeria,2012,October,37
Spain,Algeria,2012,November,22
Spain,Algeria,2012,December,15
Cyprus,Morocco,2012,April,1
Cyprus,Morocco,2012,October,1
Canada,"Venezuela (Bolivarian Republic of)",2012,January,6
Canada,"Venezuela (Bolivarian Republic of)",2012,February,9
Canada,"Venezuela (Bolivarian Republic of)",2012,March,10
Canada,"Venezuela (Bolivarian Republic of)",2012,April,5
Canada,"Venezuela (Bolivarian Republic of)",2012,May,10
Canada,"Venezuela (Bolivarian Republic of)",2012,June,9
Canada,"Venezuela (Bolivarian Republic of)",2012,July,10
Canada,"Venezuela (Bolivarian Republic of)",2012,August,11
Canada,"Venezuela (Bolivarian Republic of)",2012,September,12
Canada,"Venezuela (Bolivarian Republic of)",2012,October,10
Canada,"Venezuela (Bolivarian Republic of)",2012,November,6
Canada,"Venezuela (Bolivarian Republic of)",2012,December,8
Spain,Kazakhstan,2012,May,3
Spain,Kenya,2012,May,1
Romania,Ecuador,2012,December,1
Romania,Eritrea,2012,February,1
Romania,Eritrea,2012,March,1
Romania,Eritrea,2012,April,8
Romania,Eritrea,2012,May,1
Romania,Eritrea,2012,June,4
Romania,Ethiopia,2012,February,1
Romania,Ethiopia,2012,June,6
Romania,Gambia,2012,December,1
Spain,Angola,2012,January,2
Spain,Angola,2012,February,4
Spain,Angola,2012,March,2
Spain,Angola,2012,May,6
Spain,Angola,2012,June,2
Spain,Angola,2012,November,1
Cyprus,Nepal,2012,January,2
Cyprus,Nepal,2012,February,2
Cyprus,Nepal,2012,March,3
Cyprus,Nepal,2012,April,1
Cyprus,Nepal,2012,May,2
Cyprus,Nepal,2012,July,4
Cyprus,Nepal,2012,August,2
Cyprus,Nepal,2012,November,2
Canada,Lebanon,2012,January,9
Canada,Lebanon,2012,February,9
Canada,Lebanon,2012,March,14
Canada,Lebanon,2012,April,2
Canada,Lebanon,2012,May,9
Canada,Lebanon,2012,June,2
Canada,Lebanon,2012,July,5
Canada,Lebanon,2012,August,12
Canada,Lebanon,2012,September,2
Canada,Lebanon,2012,October,3
Canada,Lebanon,2012,November,16
Canada,Lebanon,2012,December,9
Canada,Lesotho,2012,February,1
Romania,"Sri Lanka",2012,October,6
Romania,Mauritania,2012,February,3
Romania,Mauritania,2012,March,1
Romania,Mauritania,2012,July,2
Romania,Mauritania,2012,August,1
Canada,"Syrian Arab Rep.",2012,January,29
Canada,"Syrian Arab Rep.",2012,February,25
Canada,"Syrian Arab Rep.",2012,March,23
Canada,"Syrian Arab Rep.",2012,April,20
Canada,"Syrian Arab Rep.",2012,May,17
Canada,"Syrian Arab Rep.",2012,June,19
Canada,"Syrian Arab Rep.",2012,July,19
Canada,"Syrian Arab Rep.",2012,August,33
Canada,"Syrian Arab Rep.",2012,September,36
Canada,"Syrian Arab Rep.",2012,October,42
Canada,"Syrian Arab Rep.",2012,November,37
Canada,"Syrian Arab Rep.",2012,December,36
Romania,Palestinian,2012,January,4
Romania,Palestinian,2012,February,3
Romania,Palestinian,2012,March,3
Romania,Palestinian,2012,April,23
Romania,Palestinian,2012,May,13
Romania,Palestinian,2012,June,9
Romania,Palestinian,2012,July,5
Romania,Palestinian,2012,August,1
Romania,Palestinian,2012,September,2
Romania,Palestinian,2012,November,1
Romania,Palestinian,2012,December,1
Romania,"Rep. of Moldova",2012,January,1
Romania,"Rep. of Moldova",2012,May,7
Romania,"Rep. of Moldova",2012,June,9
Romania,"Rep. of Moldova",2012,July,7
Romania,"Rep. of Moldova",2012,August,8
Romania,"Rep. of Moldova",2012,September,5
Romania,"Rep. of Moldova",2012,October,3
Romania,"Rep. of Moldova",2012,November,3
Romania,"Rep. of Moldova",2012,December,1
Canada,Yemen,2012,February,6
Canada,Yemen,2012,March,3
Canada,Yemen,2012,April,1
Canada,Yemen,2012,June,5
Canada,Yemen,2012,July,6
Canada,Yemen,2012,August,2
Canada,Yemen,2012,September,1
Canada,Yemen,2012,October,1
Romania,Morocco,2012,January,34
Romania,Morocco,2012,February,30
Romania,Morocco,2012,March,35
Romania,Morocco,2012,April,41
Romania,Morocco,2012,May,74
Romania,Morocco,2012,June,33
Romania,Morocco,2012,July,36
Romania,Morocco,2012,August,19
Romania,Morocco,2012,September,32
Romania,Morocco,2012,October,13
Romania,Morocco,2012,November,1
Romania,Morocco,2012,December,2
Romania,Myanmar,2012,March,2
Romania,Myanmar,2012,May,1
Spain,Liberia,2012,April,1
Spain,Liberia,2012,May,1
Spain,Liberia,2012,June,1
Spain,Liberia,2012,October,1
Spain,Liberia,2012,November,1
Spain,Libya,2012,January,1
Spain,Libya,2012,March,3
Spain,Libya,2012,April,3
Spain,Libya,2012,June,3
Spain,Libya,2012,July,1
Spain,Libya,2012,September,4
Spain,Libya,2012,October,1
Spain,Libya,2012,November,1
Spain,Lebanon,2012,September,2
Spain,Lebanon,2012,October,1
Spain,Lebanon,2012,November,1
"Czech Rep.",Azerbaijan,2012,February,4
"Czech Rep.",Azerbaijan,2012,April,1
"Czech Rep.",Azerbaijan,2012,May,1
"Czech Rep.",Azerbaijan,2012,September,1
"Czech Rep.",Azerbaijan,2012,October,1
Canada,"United Rep. of Tanzania",2012,January,4
Canada,"United Rep. of Tanzania",2012,February,2
Canada,"United Rep. of Tanzania",2012,March,2
Canada,"United Rep. of Tanzania",2012,April,2
Canada,"United Rep. of Tanzania",2012,May,2
Canada,"United Rep. of Tanzania",2012,June,1
Canada,"United Rep. of Tanzania",2012,August,2
Canada,"United Rep. of Tanzania",2012,September,2
Canada,"United Rep. of Tanzania",2012,October,5
Canada,"United Rep. of Tanzania",2012,November,6
Canada,"United Rep. of Tanzania",2012,December,1
Canada,Zambia,2012,September,1
Canada,Zambia,2012,October,2
Cyprus,Nigeria,2012,January,3
Cyprus,Nigeria,2012,March,3
Cyprus,Nigeria,2012,May,2
Cyprus,Nigeria,2012,July,1
Cyprus,Nigeria,2012,August,1
Cyprus,Nigeria,2012,October,2
Spain,Egypt,2012,January,1
Spain,Egypt,2012,February,1
Spain,Egypt,2012,March,3
Spain,Egypt,2012,April,1
Spain,Egypt,2012,May,2
Spain,Egypt,2012,August,3
Spain,Egypt,2012,September,4
Spain,Egypt,2012,October,15
Spain,Egypt,2012,November,2
Spain,Egypt,2012,December,2
Romania,Ghana,2012,September,1
Romania,Ghana,2012,October,1
Romania,Guinea-Bissau,2012,June,4
Romania,Guinea,2012,August,2
Romania,"Côte d'Ivoire",2012,August,2
Romania,"Côte d'Ivoire",2012,December,2
Canada,Poland,2012,January,22
Canada,Poland,2012,February,27
Canada,Poland,2012,March,12
Canada,Poland,2012,April,9
Canada,Poland,2012,May,9
Canada,Poland,2012,June,19
Canada,Poland,2012,July,18
Canada,Poland,2012,August,13
Canada,Poland,2012,September,2
Canada,Poland,2012,October,11
Canada,Poland,2012,November,10
Canada,Poland,2012,December,9
Spain,Georgia,2012,February,4
Spain,Georgia,2012,March,1
Spain,Georgia,2012,April,1
Spain,Georgia,2012,May,1
Spain,Georgia,2012,October,1
Spain,Georgia,2012,December,1
"Czech Rep.",Belarus,2012,January,2
"Czech Rep.",Belarus,2012,February,4
"Czech Rep.",Belarus,2012,March,5
"Czech Rep.",Belarus,2012,April,1
"Czech Rep.",Belarus,2012,May,4
"Czech Rep.",Belarus,2012,June,3
"Czech Rep.",Belarus,2012,July,3
"Czech Rep.",Belarus,2012,August,7
"Czech Rep.",Belarus,2012,September,1
"Czech Rep.",Belarus,2012,October,2
"Czech Rep.",Belarus,2012,December,1
"Czech Rep.","Bosnia and Herzegovina",2012,March,1
"Czech Rep.","Bosnia and Herzegovina",2012,May,1
"Czech Rep.","Bosnia and Herzegovina",2012,August,3
"Czech Rep.","Bosnia and Herzegovina",2012,November,1
Romania,Nepal,2012,January,1
Romania,Nepal,2012,May,1
Romania,Nepal,2012,June,4
Romania,Nepal,2012,September,1
Spain,Colombia,2012,January,10
Spain,Colombia,2012,March,8
Spain,Colombia,2012,April,4
Spain,Colombia,2012,May,3
Spain,Colombia,2012,June,2
Spain,Colombia,2012,July,15
Spain,Colombia,2012,August,4
Spain,Colombia,2012,September,1
Spain,Colombia,2012,October,8
Spain,Colombia,2012,November,3
Spain,Colombia,2012,December,2
Canada,"Turks and Caicos Islands",2012,February,5
Canada,"Turks and Caicos Islands",2012,June,1
Canada,"Turks and Caicos Islands",2012,July,3
Canada,"Turks and Caicos Islands",2012,August,4
Canada,"Turks and Caicos Islands",2012,September,3
